Verification_ID,Agent_ID,Payment_Amount
VER-004309,AGT-021,15.5
VER-008991,AGT-032,15.5
VER-008100,AGT-046,15.5
VER-003600,AGT-012,15.5
VER-003623,AGT-020,15.5
VER-003812,AGT-028,15.5
VER-006006,AGT-043,15.5
VER-003451,AGT-033,15.5
VER-004592,AGT-015,15.5
VER-000206,AGT-049,15.5
VER-003196,AGT-002,15.5
VER-001136,AGT-040,15.5
VER-009856,AGT-030,15.5
VER-002750,AGT-041,15.5
VER-003614,AGT-027,15.5
VER-000306,AGT-048,15.5
VER-001850,AGT-032,15.5
VER-007150,AGT-016,15.5
VER-009526,AGT-015,15.5
VER-001989,AGT-038,15.5
VER-003241,AGT-039,15.5
VER-002799,AGT-035,15.5
VER-004516,AGT-034,15.5
VER-005631,AGT-024,15.5
VER-008367,AGT-009,15.5
VER-003110,AGT-028,15.5
VER-004940,AGT-003,15.5
VER-004060,AGT-043,15.5
VER-001988,AGT-002,15.5
VER-007927,AGT-030,15.5
VER-009325,AGT-047,15.5
VER-007336,AGT-024,15.5
VER-000384,AGT-046,15.5
VER-005635,AGT-045,15.5
VER-004308,AGT-032,15.5
VER-003389,AGT-038,15.5
VER-003157,AGT-023,15.5
VER-006054,AGT-011,15.5
VER-008362,AGT-007,15.5
VER-008150,AGT-031,15.5
VER-002728,AGT-021,15.5
VER-007811,AGT-002,15.5
VER-006006,AGT-043,15.5
VER-009122,AGT-016,15.5
VER-009701,AGT-007,15.5
VER-006692,AGT-008,15.5
VER-003833,AGT-017,15.5
VER-009144,AGT-010,15.5
VER-004777,AGT-032,15.5
VER-004277,AGT-008,15.5
VER-000254,AGT-003,15.5
VER-006840,AGT-028,15.5
VER-001126,AGT-033,15.5
VER-009460,AGT-037,15.5
VER-000279,AGT-049,15.5
VER-003253,AGT-028,15.5
VER-006931,AGT-025,15.5
VER-002481,AGT-045,15.5
VER-000290,AGT-019,15.5
VER-006743,AGT-025,15.5
VER-003076,AGT-029,15.5
VER-004074,AGT-048,15.5
VER-002584,AGT-026,15.5
VER-007101,AGT-021,15.5
VER-006109,AGT-035,15.5
VER-005090,AGT-022,15.5
VER-006333,AGT-027,15.5
VER-007412,AGT-020,15.5
VER-008066,AGT-012,15.5
VER-002135,AGT-047,15.5
VER-008819,AGT-015,15.5
VER-009411,AGT-006,15.5
VER-006780,AGT-029,15.5
VER-004067,AGT-036,15.5
VER-000271,AGT-031,15.5
VER-006010,AGT-045,15.5
VER-004571,AGT-011,15.5
VER-003577,AGT-009,15.5
VER-003566,AGT-008,15.5
VER-002972,AGT-034,15.5
VER-006866,AGT-013,15.5
VER-009213,AGT-035,15.5
VER-004208,AGT-041,15.5
VER-003219,AGT-015,15.5
VER-001392,AGT-038,15.5
VER-003976,AGT-016,15.5
VER-004317,AGT-010,15.5
VER-007426,AGT-025,15.5
VER-008135,AGT-016,15.5
VER-001423,AGT-029,15.5
VER-000084,AGT-040,15.5
VER-000874,AGT-006,15.5
VER-000223,AGT-033,15.5
VER-007360,AGT-037,15.5
VER-004558,AGT-022,15.5
VER-004501,AGT-037,15.5
VER-004648,AGT-006,15.5
VER-007839,AGT-021,15.5
VER-006471,AGT-029,15.5
VER-002039,AGT-046,15.5
VER-008218,AGT-033,15.5
VER-006873,AGT-002,15.5
VER-009133,AGT-006,15.5
VER-002451,AGT-028,15.5
VER-003955,AGT-030,15.5
VER-002330,AGT-048,15.5
VER-009587,AGT-006,15.5
VER-006243,AGT-007,15.5
VER-007800,AGT-004,15.5
VER-005043,AGT-040,15.5
VER-009836,AGT-009,15.5
VER-004747,AGT-010,15.5
VER-009839,AGT-003,15.5
VER-008638,AGT-011,15.5
VER-007208,AGT-027,15.5
VER-007364,AGT-017,15.5
VER-007050,AGT-031,15.5
VER-002402,AGT-042,15.5
VER-005521,AGT-031,15.5
VER-001217,AGT-004,15.5
VER-009134,AGT-046,15.5
VER-006021,AGT-038,15.5
VER-007611,AGT-037,15.5
VER-001065,AGT-023,15.5
VER-003787,AGT-004,15.5
VER-004411,AGT-044,15.5
VER-008331,AGT-022,15.5
VER-007496,AGT-015,15.5
VER-005524,AGT-034,15.5
VER-005997,AGT-028,15.5
VER-009283,AGT-011,15.5
VER-005889,AGT-034,15.5
VER-002162,AGT-037,15.5
VER-003009,AGT-004,15.5
VER-009171,AGT-013,15.5
VER-001106,AGT-035,15.5
VER-009734,AGT-030,15.5
VER-000693,AGT-039,15.5
VER-002004,AGT-006,15.5
VER-004957,AGT-025,15.5
VER-007319,AGT-002,15.5
VER-008899,AGT-016,15.5
VER-004370,AGT-013,15.5
VER-002766,AGT-029,15.5
VER-003930,AGT-007,15.5
VER-008485,AGT-040,15.5
VER-009178,AGT-006,15.5
VER-008349,AGT-046,15.5
VER-007110,AGT-050,15.5
VER-000629,AGT-039,15.5
VER-002452,AGT-007,15.5
VER-006921,AGT-035,15.5
VER-007297,AGT-017,15.5
VER-003825,AGT-024,15.5
VER-009433,AGT-040,15.5
VER-002653,AGT-032,15.5
VER-009568,AGT-023,15.5
VER-003744,AGT-001,15.5
VER-002177,AGT-020,15.5
VER-001168,AGT-031,15.5
VER-006690,AGT-006,15.5
VER-009731,AGT-048,15.5
VER-003319,AGT-034,15.5
VER-000373,AGT-021,15.5
VER-002788,AGT-001,15.5
VER-004106,AGT-012,15.5
VER-007051,AGT-015,15.5
VER-001677,AGT-006,15.5
VER-003948,AGT-040,15.5
VER-004445,AGT-050,15.5
VER-002937,AGT-042,15.5
VER-007387,AGT-026,15.5
VER-002838,AGT-004,15.5
VER-005723,AGT-011,15.5
VER-009380,AGT-023,15.5
VER-002504,AGT-008,15.5
VER-008901,AGT-009,15.5
VER-002370,AGT-008,15.5
VER-004968,AGT-039,15.5
VER-005884,AGT-009,15.5
VER-002218,AGT-032,15.5
VER-005848,AGT-028,15.5
VER-002219,AGT-038,15.5
VER-003327,AGT-050,15.5
VER-007467,AGT-014,15.5
VER-003584,AGT-021,15.5
VER-002099,AGT-008,15.5
VER-003620,AGT-023,15.5
VER-006218,AGT-038,15.5
VER-002469,AGT-049,15.5
VER-007135,AGT-004,15.5
VER-003116,AGT-016,15.5
VER-000086,AGT-016,15.5
VER-008887,AGT-022,15.5
VER-005974,AGT-017,15.5
VER-002802,AGT-005,15.5
VER-003672,AGT-035,15.5
VER-003668,AGT-002,15.5
VER-001913,AGT-050,15.5
VER-000100,AGT-007,15.5
VER-005159,AGT-048,15.5
VER-005726,AGT-021,15.5
VER-004591,AGT-040,15.5
VER-002020,AGT-020,15.5
VER-003424,AGT-014,15.5
VER-002526,AGT-036,15.5
VER-005049,AGT-034,15.5
VER-006910,AGT-034,15.5
VER-003213,AGT-021,15.5
VER-000520,AGT-004,15.5
VER-005367,AGT-019,15.5
VER-007498,AGT-027,15.5
VER-006594,AGT-014,15.5
VER-002896,AGT-023,15.5
VER-000245,AGT-009,15.5
VER-005931,AGT-049,15.5
VER-004715,AGT-024,15.5
VER-009675,AGT-050,15.5
VER-003426,AGT-038,15.5
VER-007471,AGT-019,15.5
VER-009301,AGT-050,15.5
VER-008440,AGT-029,15.5
VER-007360,AGT-037,15.5
VER-007174,AGT-025,15.5
VER-008030,AGT-034,15.5
VER-005510,AGT-010,15.5
VER-006298,AGT-050,15.5
VER-002002,AGT-006,15.5
VER-000886,AGT-016,15.5
VER-000870,AGT-020,15.5
VER-006455,AGT-002,15.5
VER-001316,AGT-030,15.5
VER-009758,AGT-044,15.5
VER-005721,AGT-049,15.5
VER-000357,AGT-044,15.5
VER-000601,AGT-020,15.5
VER-005452,AGT-030,15.5
VER-008604,AGT-007,15.5
VER-009811,AGT-015,15.5
VER-002744,AGT-004,15.5
VER-007535,AGT-032,15.5
VER-001276,AGT-028,15.5
VER-001891,AGT-038,15.5
VER-009124,AGT-039,15.5
VER-007950,AGT-044,15.5
VER-007287,AGT-029,15.5
VER-009649,AGT-024,15.5
VER-003564,AGT-046,15.5
VER-005788,AGT-040,15.5
VER-004959,AGT-046,15.5
VER-001547,AGT-047,15.5
VER-006194,AGT-006,15.5
VER-002381,AGT-025,15.5
VER-006475,AGT-020,15.5
VER-003824,AGT-022,15.5
VER-003233,AGT-025,15.5
VER-000826,AGT-034,15.5
VER-003307,AGT-004,15.5
VER-000493,AGT-049,15.5
VER-003500,AGT-047,15.5
VER-003060,AGT-050,15.5
VER-001117,AGT-025,15.5
VER-005638,AGT-008,15.5
VER-009220,AGT-016,15.5
VER-006147,AGT-027,15.5
VER-003124,AGT-009,15.5
VER-009221,AGT-010,15.5
VER-007437,AGT-021,15.5
VER-008639,AGT-047,15.5
VER-006858,AGT-008,15.5
VER-009045,AGT-012,15.5
VER-006590,AGT-029,15.5
VER-009529,AGT-050,15.5
VER-003646,AGT-041,15.5
VER-002501,AGT-027,15.5
VER-005678,AGT-009,15.5
VER-008420,AGT-006,15.5
VER-005242,AGT-020,15.5
VER-007236,AGT-031,15.5
VER-002784,AGT-019,15.5
VER-006159,AGT-036,15.5
VER-003810,AGT-004,15.5
VER-007343,AGT-033,15.5
VER-009082,AGT-027,15.5
VER-002994,AGT-010,15.5
VER-001697,AGT-013,15.5
VER-005686,AGT-009,15.5
VER-007945,AGT-026,15.5
VER-008640,AGT-018,15.5
VER-006505,AGT-045,15.5
VER-005940,AGT-034,15.5
VER-002053,AGT-041,15.5
VER-001777,AGT-032,15.5
VER-007279,AGT-008,15.5
VER-003314,AGT-003,15.5
VER-004782,AGT-002,15.5
VER-006633,AGT-004,15.5
VER-008883,AGT-050,15.5
VER-007517,AGT-003,15.5
VER-001593,AGT-004,15.5
VER-001724,AGT-015,15.5
VER-000216,AGT-049,15.5
VER-007161,AGT-013,15.5
VER-006708,AGT-039,15.5
VER-009539,AGT-037,15.5
VER-000491,AGT-005,15.5
VER-009597,AGT-015,15.5
VER-003484,AGT-037,15.5
VER-005103,AGT-015,15.5
VER-005188,AGT-042,15.5
VER-003432,AGT-003,15.5
VER-006600,AGT-003,15.5
VER-006984,AGT-025,15.5
VER-000461,AGT-026,15.5
VER-006411,AGT-012,15.5
VER-006651,AGT-027,15.5
VER-005514,AGT-035,15.5
VER-000026,AGT-012,15.5
VER-003513,AGT-021,15.5
VER-002410,AGT-026,15.5
VER-003271,AGT-007,15.5
VER-005210,AGT-026,15.5
VER-009151,AGT-026,15.5
VER-001553,AGT-023,15.5
VER-009665,AGT-026,15.5
VER-009055,AGT-036,15.5
VER-007754,AGT-020,15.5
VER-003872,AGT-017,15.5
VER-003403,AGT-018,15.5
VER-004530,AGT-038,15.5
VER-000980,AGT-018,15.5
VER-002656,AGT-013,15.5
VER-001848,AGT-047,15.5
VER-008487,AGT-035,15.5
VER-008654,AGT-018,15.5
VER-007912,AGT-049,15.5
VER-008082,AGT-050,15.5
VER-005722,AGT-035,15.5
VER-000516,AGT-032,15.5
VER-007978,AGT-050,15.5
VER-000942,AGT-014,15.5
VER-008976,AGT-004,15.5
VER-001103,AGT-037,15.5
VER-003277,AGT-050,15.5
VER-007181,AGT-028,15.5
VER-007989,AGT-021,15.5
VER-008182,AGT-005,15.5
VER-009535,AGT-002,15.5
VER-008753,AGT-043,15.5
VER-003997,AGT-030,15.5
VER-000195,AGT-009,15.5
VER-004712,AGT-029,15.5
VER-000644,AGT-009,15.5
VER-008806,AGT-026,15.5
VER-003286,AGT-032,15.5
VER-003117,AGT-016,15.5
VER-007188,AGT-021,15.5
VER-003576,AGT-041,15.5
VER-006873,AGT-002,15.5
VER-009480,AGT-036,15.5
VER-004321,AGT-030,15.5
VER-007170,AGT-018,15.5
VER-000395,AGT-026,15.5
VER-002208,AGT-045,15.5
VER-004553,AGT-048,15.5
VER-008102,AGT-039,15.5
VER-009296,AGT-021,15.5
VER-003719,AGT-037,15.5
VER-000973,AGT-020,15.5
VER-004580,AGT-021,15.5
VER-006517,AGT-008,15.5
VER-006699,AGT-037,15.5
VER-000720,AGT-049,15.5
VER-007232,AGT-035,15.5
VER-006156,AGT-043,15.5
VER-009905,AGT-037,15.5
VER-003897,AGT-013,15.5
VER-002804,AGT-021,15.5
VER-002567,AGT-034,15.5
VER-004026,AGT-008,15.5
VER-006199,AGT-016,15.5
VER-000033,AGT-028,15.5
VER-008723,AGT-030,15.5
VER-009281,AGT-028,15.5
VER-004572,AGT-032,15.5
VER-004064,AGT-034,15.5
VER-009402,AGT-039,15.5
VER-005541,AGT-032,15.5
VER-001698,AGT-047,15.5
VER-002793,AGT-008,15.5
VER-002223,AGT-047,15.5
VER-005819,AGT-030,15.5
VER-007341,AGT-043,15.5
VER-003765,AGT-015,15.5
VER-003867,AGT-023,15.5
VER-008586,AGT-034,15.5
VER-009098,AGT-026,15.5
VER-009392,AGT-029,15.5
VER-007399,AGT-001,15.5
VER-008553,AGT-038,15.5
VER-003759,AGT-046,15.5
VER-002832,AGT-002,15.5
VER-003228,AGT-040,15.5
VER-004215,AGT-025,15.5
VER-003924,AGT-008,15.5
VER-003905,AGT-029,15.5
VER-002278,AGT-018,15.5
VER-005288,AGT-035,15.5
VER-001402,AGT-010,15.5
VER-000740,AGT-036,15.5
VER-006553,AGT-008,15.5
VER-004267,AGT-044,15.5
VER-003733,AGT-027,15.5
VER-008143,AGT-022,15.5
VER-003254,AGT-041,15.5
VER-003852,AGT-012,15.5
VER-009579,AGT-018,15.5
VER-002662,AGT-006,15.5
VER-007221,AGT-036,15.5
VER-007589,AGT-024,15.5
VER-000675,AGT-031,15.5
VER-000764,AGT-047,15.5
VER-007012,AGT-034,15.5
VER-007056,AGT-009,15.5
VER-003842,AGT-012,15.5
VER-001816,AGT-037,15.5
VER-008751,AGT-029,15.5
VER-009061,AGT-050,15.5
VER-009669,AGT-040,15.5
VER-004654,AGT-012,15.5
VER-008098,AGT-024,15.5
VER-002101,AGT-048,15.5
VER-005164,AGT-035,15.5
VER-006709,AGT-009,15.5
VER-001674,AGT-041,15.5
VER-002102,AGT-030,15.5
VER-004214,AGT-032,15.5
VER-007708,AGT-024,15.5
VER-001549,AGT-010,15.5
VER-007922,AGT-004,15.5
VER-007104,AGT-014,15.5
VER-003324,AGT-029,15.5
VER-008345,AGT-039,15.5
VER-000356,AGT-017,15.5
VER-005185,AGT-022,15.5
VER-001462,AGT-002,15.5
VER-008541,AGT-025,15.5
VER-006632,AGT-034,15.5
VER-009857,AGT-012,15.5
VER-003221,AGT-021,15.5
VER-000940,AGT-028,15.5
VER-009624,AGT-011,15.5
VER-005148,AGT-009,15.5
VER-006418,AGT-046,15.5
VER-005924,AGT-046,15.5
VER-008439,AGT-012,15.5
VER-001752,AGT-006,15.5
VER-003977,AGT-038,15.5
VER-008299,AGT-025,15.5
VER-001773,AGT-031,15.5
VER-001197,AGT-008,15.5
VER-001879,AGT-028,15.5
VER-002669,AGT-031,15.5
VER-003172,AGT-022,15.5
VER-002017,AGT-047,15.5
VER-002006,AGT-039,15.5
VER-008686,AGT-015,15.5
VER-003894,AGT-038,15.5
VER-009978,AGT-032,15.5
VER-003238,AGT-042,15.5
VER-004425,AGT-003,15.5
VER-004745,AGT-002,15.5
VER-009605,AGT-014,15.5
VER-002079,AGT-036,15.5
VER-005220,AGT-030,15.5
VER-000397,AGT-040,15.5
VER-002789,AGT-023,15.5
VER-009128,AGT-001,15.5
VER-007223,AGT-041,15.5
VER-004073,AGT-006,15.5
VER-005575,AGT-014,15.5
VER-008785,AGT-037,15.5
VER-009985,AGT-044,15.5
VER-005356,AGT-023,15.5
VER-008009,AGT-016,15.5
VER-006094,AGT-025,15.5
VER-007559,AGT-050,15.5
VER-001520,AGT-049,15.5
VER-008607,AGT-038,15.5
VER-001379,AGT-001,15.5
VER-005673,AGT-044,15.5
VER-001024,AGT-028,15.5
VER-002588,AGT-035,15.5
VER-008937,AGT-042,15.5
VER-007798,AGT-012,15.5
VER-005622,AGT-020,15.5
VER-008851,AGT-015,15.5
VER-005009,AGT-018,15.5
VER-002858,AGT-011,15.5
VER-008668,AGT-049,15.5
VER-005772,AGT-009,15.5
VER-005843,AGT-023,15.5
VER-007923,AGT-042,15.5
VER-005833,AGT-025,15.5
VER-001630,AGT-001,15.5
VER-004889,AGT-043,15.5
VER-004527,AGT-040,15.5
VER-003524,AGT-045,15.5
VER-005905,AGT-022,15.5
VER-000523,AGT-016,15.5
VER-003608,AGT-026,15.5
VER-009892,AGT-031,15.5
VER-005221,AGT-001,15.5
VER-000235,AGT-038,15.5
VER-003989,AGT-014,15.5
VER-003797,AGT-003,15.5
VER-004119,AGT-014,15.5
VER-006319,AGT-042,15.5
VER-005002,AGT-017,15.5
VER-007095,AGT-007,15.5
VER-006776,AGT-012,15.5
VER-003801,AGT-045,15.5
VER-008278,AGT-042,15.5
VER-003900,AGT-031,15.5
VER-005025,AGT-028,15.5
VER-001949,AGT-038,15.5
VER-006362,AGT-029,15.5
VER-000471,AGT-032,15.5
VER-002449,AGT-015,15.5
VER-003493,AGT-034,15.5
VER-006835,AGT-025,15.5
VER-006092,AGT-023,15.5
VER-002672,AGT-034,15.5
VER-007882,AGT-026,15.5
VER-002225,AGT-001,15.5
VER-001107,AGT-021,15.5
VER-002189,AGT-042,15.5
VER-000819,AGT-032,15.5
VER-007055,AGT-045,15.5
VER-006756,AGT-032,15.5
VER-005572,AGT-019,15.5
VER-004524,AGT-006,15.5
VER-005794,AGT-003,15.5
VER-009853,AGT-040,15.5
VER-009227,AGT-002,15.5
VER-005739,AGT-037,15.5
VER-002625,AGT-010,15.5
VER-007855,AGT-044,15.5
VER-009864,AGT-004,15.5
VER-009481,AGT-048,15.5
VER-009582,AGT-049,15.5
VER-000889,AGT-040,15.5
VER-008540,AGT-016,15.5
VER-007500,AGT-033,15.5
VER-002438,AGT-047,15.5
VER-006057,AGT-032,15.5
VER-007824,AGT-036,15.5
VER-000818,AGT-040,15.5
VER-009388,AGT-023,15.5
VER-003415,AGT-035,15.5
VER-006353,AGT-002,15.5
VER-002342,AGT-044,15.5
VER-009487,AGT-018,15.5
VER-003168,AGT-050,15.5
VER-001810,AGT-041,15.5
VER-009399,AGT-023,15.5
VER-001265,AGT-024,15.5
VER-005087,AGT-009,15.5
VER-008225,AGT-031,15.5
VER-005836,AGT-005,15.5
VER-007017,AGT-019,15.5
VER-005195,AGT-045,15.5
VER-004450,AGT-023,15.5
VER-004946,AGT-004,15.5
VER-004046,AGT-038,15.5
VER-007220,AGT-050,15.5
VER-003703,AGT-015,15.5
VER-001036,AGT-026,15.5
VER-009724,AGT-004,15.5
VER-006920,AGT-048,15.5
VER-005591,AGT-034,15.5
VER-001229,AGT-041,15.5
VER-008052,AGT-015,15.5
VER-007255,AGT-013,15.5
VER-008012,AGT-040,15.5
VER-005142,AGT-032,15.5
VER-007541,AGT-034,15.5
VER-006552,AGT-040,15.5
VER-000053,AGT-028,15.5
VER-008114,AGT-002,15.5
VER-006556,AGT-011,15.5
VER-007182,AGT-003,15.5
VER-008812,AGT-024,15.5
VER-000160,AGT-039,15.5
VER-008279,AGT-020,15.5
VER-001588,AGT-023,15.5
VER-001590,AGT-039,15.5
VER-008300,AGT-005,15.5
VER-008445,AGT-002,15.5
VER-009800,AGT-035,15.5
VER-006688,AGT-045,15.5
VER-009812,AGT-044,15.5
VER-007679,AGT-020,15.5
VER-007317,AGT-005,15.5
VER-006175,AGT-010,15.5
VER-008438,AGT-003,15.5
VER-009343,AGT-039,15.5
VER-003859,AGT-044,15.5
VER-004805,AGT-007,15.5
VER-009918,AGT-037,15.5
VER-002829,AGT-040,15.5
VER-000437,AGT-037,15.5
VER-005790,AGT-019,15.5
VER-009939,AGT-017,15.5
VER-008591,AGT-041,15.5
VER-003879,AGT-004,15.5
VER-001589,AGT-044,15.5
VER-002781,AGT-023,15.5
VER-009437,AGT-021,15.5
VER-009835,AGT-010,15.5
VER-005687,AGT-032,15.5
VER-003966,AGT-034,15.5
VER-004728,AGT-041,15.5
VER-000974,AGT-025,15.5
VER-001239,AGT-036,15.5
VER-002952,AGT-025,15.5
VER-002343,AGT-043,15.5
VER-007238,AGT-024,15.5
VER-008095,AGT-017,15.5
VER-006047,AGT-037,15.5
VER-002159,AGT-047,15.5
VER-009756,AGT-010,15.5
VER-007308,AGT-025,15.5
VER-001498,AGT-040,15.5
VER-004546,AGT-050,15.5
VER-006466,AGT-011,15.5
VER-004258,AGT-050,15.5
VER-002423,AGT-004,15.5
VER-008995,AGT-050,15.5
VER-009318,AGT-012,15.5
VER-005186,AGT-042,15.5
VER-005648,AGT-016,15.5
VER-000358,AGT-028,15.5
VER-005243,AGT-037,15.5
VER-002131,AGT-012,15.5
VER-009708,AGT-018,15.5
VER-002093,AGT-040,15.5
VER-005410,AGT-044,15.5
VER-002016,AGT-020,15.5
VER-009517,AGT-037,15.5
VER-004045,AGT-022,15.5
VER-000188,AGT-013,15.5
VER-008110,AGT-009,15.5
VER-003656,AGT-028,15.5
VER-003427,AGT-023,15.5
VER-007966,AGT-040,15.5
VER-001382,AGT-020,15.5
VER-008719,AGT-029,15.5
VER-000414,AGT-020,15.5
VER-005038,AGT-033,15.5
VER-004898,AGT-021,15.5
VER-003337,AGT-021,15.5
VER-003607,AGT-045,15.5
VER-003176,AGT-034,15.5
VER-006847,AGT-040,15.5
VER-002242,AGT-046,15.5
VER-004233,AGT-025,15.5
VER-008402,AGT-050,15.5
VER-000257,AGT-032,15.5
VER-007817,AGT-008,15.5
VER-000201,AGT-015,15.5
VER-002236,AGT-040,15.5
VER-004744,AGT-016,15.5
VER-001768,AGT-038,15.5
VER-004237,AGT-004,15.5
VER-008255,AGT-003,15.5
VER-008867,AGT-036,15.5
VER-007937,AGT-048,15.5
VER-001573,AGT-042,15.5
VER-000025,AGT-033,15.5
VER-003364,AGT-011,15.5
VER-001089,AGT-014,15.5
VER-004675,AGT-016,15.5
VER-002695,AGT-039,15.5
VER-008293,AGT-039,15.5
VER-003399,AGT-009,15.5
VER-003560,AGT-049,15.5
VER-009620,AGT-034,15.5
VER-002842,AGT-025,15.5
VER-002312,AGT-010,15.5
VER-008749,AGT-013,15.5
VER-003235,AGT-008,15.5
VER-004153,AGT-006,15.5
VER-001310,AGT-047,15.5
VER-000696,AGT-013,15.5
VER-007396,AGT-027,15.5
VER-003753,AGT-003,15.5
VER-006338,AGT-026,15.5
VER-001228,AGT-040,15.5
VER-002000,AGT-011,15.5
VER-000277,AGT-026,15.5
VER-007506,AGT-002,15.5
VER-007840,AGT-044,15.5
VER-005930,AGT-013,15.5
VER-002954,AGT-021,15.5
VER-003638,AGT-049,15.5
VER-003907,AGT-043,15.5
VER-004779,AGT-006,15.5
VER-005846,AGT-018,15.5
VER-004269,AGT-042,15.5
VER-004118,AGT-018,15.5
VER-009504,AGT-031,15.5
VER-001138,AGT-039,15.5
VER-002768,AGT-010,15.5
VER-002335,AGT-015,15.5
VER-009268,AGT-011,15.5
VER-000943,AGT-024,15.5
VER-008338,AGT-021,15.5
VER-007488,AGT-006,15.5
VER-002491,AGT-033,15.5
VER-002803,AGT-020,15.5
VER-006291,AGT-024,15.5
VER-004936,AGT-028,15.5
VER-003936,AGT-001,15.5
VER-006881,AGT-050,15.5
VER-008774,AGT-042,15.5
VER-002385,AGT-031,15.5
VER-007085,AGT-035,15.5
VER-000116,AGT-041,15.5
VER-001864,AGT-015,15.5
VER-000485,AGT-016,15.5
VER-003120,AGT-025,15.5
VER-004259,AGT-011,15.5
VER-007435,AGT-050,15.5
VER-000903,AGT-028,15.5
VER-002820,AGT-010,15.5
VER-003823,AGT-040,15.5
VER-007886,AGT-034,15.5
VER-007637,AGT-026,15.5
VER-009549,AGT-012,15.5
VER-004700,AGT-047,15.5
VER-009370,AGT-018,15.5
VER-003803,AGT-021,15.5
VER-008729,AGT-020,15.5
VER-006069,AGT-001,15.5
VER-005811,AGT-023,15.5
VER-003537,AGT-006,15.5
VER-003826,AGT-019,15.5
VER-006643,AGT-009,15.5
VER-009148,AGT-014,15.5
VER-009158,AGT-048,15.5
VER-004811,AGT-010,15.5
VER-001947,AGT-047,15.5
VER-009163,AGT-013,15.5
VER-007901,AGT-020,15.5
VER-005336,AGT-034,15.5
VER-003489,AGT-009,15.5
VER-001611,AGT-018,15.5
VER-007270,AGT-029,15.5
VER-008230,AGT-021,15.5
VER-007815,AGT-034,15.5
VER-007167,AGT-025,15.5
VER-004678,AGT-049,15.5
VER-004960,AGT-032,15.5
VER-007837,AGT-021,15.5
VER-005868,AGT-009,15.5
VER-004438,AGT-045,15.5
VER-004762,AGT-019,15.5
VER-002195,AGT-025,15.5
VER-000883,AGT-016,15.5
VER-005702,AGT-039,15.5
VER-005114,AGT-022,15.5
VER-000558,AGT-029,15.5
VER-008538,AGT-034,15.5
VER-005140,AGT-031,15.5
VER-001208,AGT-025,15.5
VER-007787,AGT-038,15.5
VER-008094,AGT-026,15.5
VER-001511,AGT-044,15.5
VER-008412,AGT-044,15.5
VER-003830,AGT-008,15.5
VER-003733,AGT-027,15.5
VER-008483,AGT-017,15.5
VER-003212,AGT-007,15.5
VER-003631,AGT-018,15.5
VER-001709,AGT-029,15.5
VER-001846,AGT-033,15.5
VER-000267,AGT-028,15.5
VER-005986,AGT-048,15.5
VER-001141,AGT-003,15.5
VER-003163,AGT-025,15.5
VER-006208,AGT-013,15.5
VER-002047,AGT-006,15.5
VER-003731,AGT-047,15.5
VER-001910,AGT-015,15.5
VER-008092,AGT-039,15.5
VER-002661,AGT-029,15.5
VER-000657,AGT-002,15.5
VER-006661,AGT-004,15.5
VER-001308,AGT-001,15.5
VER-002568,AGT-014,15.5
VER-000999,AGT-006,15.5
VER-008212,AGT-019,15.5
VER-002835,AGT-003,15.5
VER-008461,AGT-024,15.5
VER-009644,AGT-028,15.5
VER-005881,AGT-008,15.5
VER-001238,AGT-046,15.5
VER-002152,AGT-043,15.5
VER-003836,AGT-019,15.5
VER-002439,AGT-049,15.5
VER-007960,AGT-026,15.5
VER-009902,AGT-020,15.5
VER-006579,AGT-028,15.5
VER-005092,AGT-041,15.5
VER-002187,AGT-014,15.5
VER-009064,AGT-008,15.5
VER-001135,AGT-014,15.5
VER-005005,AGT-002,15.5
VER-006627,AGT-038,15.5
VER-001304,AGT-016,15.5
VER-008886,AGT-018,15.5
VER-001628,AGT-020,15.5
VER-008426,AGT-015,15.5
VER-001523,AGT-049,15.5
VER-005144,AGT-030,15.5
VER-000359,AGT-030,15.5
VER-000139,AGT-003,15.5
VER-000300,AGT-008,15.5
VER-001557,AGT-007,15.5
VER-005100,AGT-002,15.5
VER-000383,AGT-040,15.5
VER-008728,AGT-036,15.5
VER-007697,AGT-002,15.5
VER-004858,AGT-048,15.5
VER-003181,AGT-022,15.5
VER-001440,AGT-038,15.5
VER-007898,AGT-033,15.5
VER-005674,AGT-031,15.5
VER-007043,AGT-031,15.5
VER-000947,AGT-014,15.5
VER-002391,AGT-007,15.5
VER-005499,AGT-024,15.5
VER-001584,AGT-037,15.5
VER-009698,AGT-023,15.5
VER-002722,AGT-010,15.5
VER-001933,AGT-048,15.5
VER-002353,AGT-011,15.5
VER-003237,AGT-033,15.5
VER-003141,AGT-011,15.5
VER-004164,AGT-013,15.5
VER-004037,AGT-049,15.5
VER-008705,AGT-011,15.5
VER-003808,AGT-011,15.5
VER-009957,AGT-016,15.5
VER-007734,AGT-036,15.5
VER-009356,AGT-013,15.5
VER-006782,AGT-003,15.5
VER-007640,AGT-028,15.5
VER-004155,AGT-044,15.5
VER-004173,AGT-038,15.5
VER-000797,AGT-031,15.5
VER-002417,AGT-024,15.5
VER-009801,AGT-049,15.5
VER-006140,AGT-012,15.5
VER-000786,AGT-033,15.5
VER-007827,AGT-020,15.5
VER-006790,AGT-045,15.5
VER-003159,AGT-037,15.5
VER-007203,AGT-035,15.5
VER-000124,AGT-048,15.5
VER-009935,AGT-037,15.5
VER-007686,AGT-026,15.5
